Invoice ID,Customer ID,Gender,Product_Name,Category,Unit price,Quantity,Tax 5%,Total,Date,Payment_Method
299-70-8810,C-23-12-363,Female,Yoga Mat,Sports_and_travel,47.16,9,21.222,445.662,13/12/2023,Card
985-31-3515,C-23-12-24,Female,Yoga Mat,Sports_and_travel,71.68,10,35.84,752.64,19/12/2023,CB Pay
499-66-2470,C-23-12-764,Male,Phone Case,Electronic_accessories,22.79,8,9.116,191.436,19/12/2023,Card
359-44-9048,C-23-12-549,Female,Face Wash,Health_and_beauty,72.98,10,36.49,766.29,24/12/2023,Wave Pay
649-10-5838,C-23-12-708,Female,Sunglasses,Fashion_accessories,98.74,6,29.622,622.062,16/12/2023,Card
507-16-5604,C-23-12-846,Male,Earphones,Electronic_accessories,73.76,3,11.064,232.344,29/12/2023,Card
880-46-5257,C-23-12-251,Female,Coffee,Food_and_beverages,59.89,1,2.995,62.885,24/12/2023,KBZ Pay
784-49-2617,C-23-12-974,Female,Chips,Food_and_beverages,46.62,2,4.662,97.902,12/12/2023,Card
844-72-1043,C-23-12-545,Male,Table Lamp,Home_and_lifestyle,48.47,3,7.271,152.681,29/12/2023,KBZ Pay
470-94-6198,C-23-12-743,Female,Backpack,Sports_and_travel,88.91,3,13.337,280.067,17/12/2023,Wave Pay
461-15-1109,C-23-12-237,Male,Power Bank,Electronic_accessories,65.27,5,16.317,342.667,10/12/2023,Cash
561-41-5304,C-23-12-653,Female,Lip Balm,Health_and_beauty,32.22,9,14.499,304.479,31/12/2023,Wave Pay
923-47-9001,C-23-12-105,Male,Picture Frame,Home_and_lifestyle,99.46,9,44.757,939.897,10/12/2023,AYA Pay
854-41-4591,C-23-12-558,Male,Chips,Food_and_beverages,24.96,1,1.248,26.208,09/12/2023,CB Pay
201-94-8532,C-23-12-295,Male,Table Lamp,Home_and_lifestyle,48.97,8,19.588,411.348,14/12/2023,KBZ Pay
704-65-8157,C-23-12-469,Female,Coffee,Food_and_beverages,72.85,9,32.782,688.432,01/12/2023,CB Pay
139-53-1158,C-23-12-260,Female,Earphones,Electronic_accessories,94.71,7,33.148,696.118,24/12/2023,Cash
681-15-1143,C-23-12-795,Male,Running Shoes,Sports_and_travel,91.39,1,4.57,95.96,19/12/2023,Cash
477-25-7823,C-23-12-649,Female,Lip Balm,Health_and_beauty,20.69,1,1.035,21.725,23/12/2023,Wave Pay
855-99-4996,C-23-12-918,Female,Candles,Home_and_lifestyle,64.14,8,25.656,538.776,14/12/2023,Wave Pay
706-82-8731,C-23-12-362,Female,Yoga Mat,Sports_and_travel,36.38,5,9.095,190.995,28/12/2023,Wave Pay
814-79-6432,C-23-12-834,Female,Running Shoes,Sports_and_travel,72.99,1,3.649,76.639,19/12/2023,Wave Pay
580-84-2583,C-23-12-93,Male,Tea,Food_and_beverages,38.21,9,17.195,361.085,20/12/2023,KBZ Pay
145-76-9405,C-23-12-961,Female,Backpack,Sports_and_travel,96.41,4,19.282,404.922,02/12/2023,KBZ Pay
363-74-6544,C-23-12-6,Female,Watch,Fashion_accessories,41.65,5,10.413,218.663,23/12/2023,CB Pay
567-77-9926,C-23-12-590,Female,Sunscreen,Health_and_beauty,41.08,8,16.432,345.072,22/12/2023,AYA Pay
492-26-6363,C-23-12-435,Male,Coffee,Food_and_beverages,25.53,2,2.553,53.613,10/12/2023,CB Pay
969-91-7292,C-23-12-196,Female,Picture Frame,Home_and_lifestyle,37.99,2,3.799,79.779,07/12/2023,AYA Pay
582-14-2977,C-23-12-415,Male,Sunscreen,Health_and_beauty,25.1,9,11.295,237.195,17/12/2023,KBZ Pay
243-71-9700,C-23-12-603,Male,Tea,Food_and_beverages,50.73,10,25.365,532.665,16/12/2023,AYA Pay
476-51-3787,C-23-12-571,Female,Bracelet,Fashion_accessories,84.51,4,16.902,354.942,25/12/2023,CB Pay
364-65-3102,C-23-12-556,Male,Scarf,Fashion_accessories,95.32,7,33.362,700.602,02/12/2023,Cash
677-25-6934,C-23-12-351,Female,Table Lamp,Home_and_lifestyle,72.81,7,25.484,535.154,24/12/2023,Wave Pay
623-71-2201,C-23-12-747,Female,Shampoo,Health_and_beauty,50.39,7,17.637,370.367,29/12/2023,Card
163-53-8515,C-23-12-167,Male,USB Cable,Electronic_accessories,50.68,9,22.806,478.926,20/12/2023,AYA Pay
182-18-4794,C-23-12-446,Male,Yoga Mat,Sports_and_travel,11.81,8,4.724,99.204,26/12/2023,AYA Pay
164-57-2504,C-23-12-598,Male,Tea,Food_and_beverages,33.56,9,15.102,317.142,21/12/2023,Wave Pay
610-76-6386,C-23-12-621,Female,Shampoo,Health_and_beauty,40.56,3,6.084,127.764,09/12/2023,AYA Pay
810-65-2395,C-23-12-653,Male,Sunglasses,Fashion_accessories,20.58,4,4.116,86.436,06/12/2023,Cash
365-11-2378,C-23-12-265,Female,Tea,Food_and_beverages,57.58,1,2.879,60.459,31/12/2023,Card
609-31-7652,C-23-12-372,Female,Yoga Mat,Sports_and_travel,14.1,6,4.23,88.83,25/12/2023,Cash
843-96-8417,C-23-12-979,Female,Cushion,Home_and_lifestyle,56.02,7,19.607,411.747,25/12/2023,Cash
534-19-6731,C-23-12-758,Male,Chips,Food_and_beverages,72.33,3,10.85,227.84,25/12/2023,Card
949-44-5063,C-23-12-385,Male,Juice,Food_and_beverages,55.44,9,24.948,523.908,11/12/2023,KBZ Pay
423-54-8327,C-23-12-586,Male,Table Lamp,Home_and_lifestyle,36.92,9,16.614,348.894,12/12/2023,Wave Pay
126-61-5350,C-23-12-663,Female,Juice,Food_and_beverages,72.94,1,3.647,76.587,23/12/2023,Cash
302-79-7809,C-23-12-370,Female,Running Shoes,Sports_and_travel,28.84,8,11.536,242.256,06/12/2023,CB Pay
469-19-3467,C-23-12-823,Male,Chips,Food_and_beverages,18.83,1,0.942,19.772,16/12/2023,AYA Pay
108-10-6277,C-23-12-768,Male,Phone Case,Electronic_accessories,64.06,1,3.203,67.263,29/12/2023,Card
580-81-5846,C-23-12-50,Male,Lip Balm,Health_and_beauty,14.09,5,3.523,73.973,21/12/2023,Wave Pay
637-61-4854,C-23-12-248,Female,Earphones,Electronic_accessories,38.58,4,7.716,162.036,20/12/2023,AYA Pay
958-45-3529,C-23-12-401,Male,Coffee,Food_and_beverages,69.8,2,6.98,146.58,17/12/2023,AYA Pay
366-61-8472,C-23-12-692,Male,Sunglasses,Fashion_accessories,22.94,7,8.029,168.609,27/12/2023,Card
193-85-1471,C-23-12-56,Female,Backpack,Sports_and_travel,72.2,7,25.27,530.67,24/12/2023,Wave Pay
776-82-4978,C-23-12-538,Male,Candles,Home_and_lifestyle,81.47,9,36.662,769.892,19/12/2023,Cash
695-33-4369,C-23-12-332,Female,Water Bottle,Sports_and_travel,94.34,8,37.736,792.456,10/12/2023,Card
112-43-5669,C-23-12-341,Female,Face Wash,Health_and_beauty,49.57,9,22.306,468.436,22/12/2023,CB Pay
201-53-4240,C-23-12-160,Male,Sunglasses,Fashion_accessories,62.49,5,15.623,328.073,31/12/2023,Wave Pay
245-70-6547,C-23-12-18,Female,Sunscreen,Health_and_beauty,38.72,4,7.744,162.624,02/12/2023,Card
443-33-6291,C-23-12-29,Male,Watch,Fashion_accessories,39.6,9,17.82,374.22,31/12/2023,Cash
959-67-5148,C-23-12-211,Female,Sunglasses,Fashion_accessories,84.84,1,4.242,89.082,30/12/2023,AYA Pay
334-19-3822,C-23-12-992,Male,Power Bank,Electronic_accessories,98.18,8,39.272,824.712,06/12/2023,Cash
184-41-9657,C-23-12-824,Male,Picture Frame,Home_and_lifestyle,35.4,1,1.77,37.17,26/12/2023,Cash
679-33-2356,C-23-12-66,Female,Picture Frame,Home_and_lifestyle,99.25,5,24.812,521.062,08/12/2023,AYA Pay
924-51-7569,C-23-12-172,Male,Yoga Mat,Sports_and_travel,98.44,10,49.22,1033.62,10/12/2023,Wave Pay
522-98-4319,C-23-12-477,Female,Backpack,Sports_and_travel,12.04,8,4.816,101.136,04/12/2023,CB Pay
328-12-9501,C-23-12-98,Female,USB Cable,Electronic_accessories,43.66,5,10.915,229.215,27/12/2023,Cash
734-36-1384,C-23-12-679,Female,Yoga Mat,Sports_and_travel,41.98,6,12.594,264.474,19/12/2023,Wave Pay
115-57-5737,C-23-12-579,Male,Wall Clock,Home_and_lifestyle,14.66,5,3.665,76.965,08/12/2023,CB Pay
194-56-5783,C-23-2-512,Male,Backpack,Sports_and_travel,25.33,4,5.066,106.386,7/2/2023,Cash
627-95-2475,C-23-2-894,Male,Table Lamp,Home_and_lifestyle,54.36,2,5.436,114.156,9/2/2023,Wave Pay
632-73-8113,C-23-2-288,Male,Earphones,Electronic_accessories,68.16,4,13.632,286.272,24/2/2023,Cash
168-89-3127,C-23-2-300,Male,Power Bank,Electronic_accessories,53.91,1,2.696,56.606,18/2/2023,KBZ Pay
778-10-9023,C-23-2-879,Female,Cookies,Food_and_beverages,39.63,6,11.889,249.669,12/2/2023,Card
548-68-9682,C-23-2-279,Male,Sunglasses,Fashion_accessories,47.55,7,16.642,349.492,27/2/2023,CB Pay
632-87-8520,C-23-2-285,Female,USB Cable,Electronic_accessories,84.25,6,25.275,530.775,28/2/2023,Wave Pay
694-66-8907,C-23-2-511,Female,Running Shoes,Sports_and_travel,40.26,4,8.052,169.092,24/2/2023,KBZ Pay
195-40-5051,C-23-2-116,Female,Table Lamp,Home_and_lifestyle,54.88,5,13.72,288.12,14/2/2023,KBZ Pay
511-49-4293,C-23-2-849,Female,Hat,Fashion_accessories,29.71,10,14.855,311.955,23/2/2023,KBZ Pay
319-72-5181,C-23-2-848,Male,Cushion,Home_and_lifestyle,19.71,6,5.913,124.173,27/2/2023,AYA Pay
211-89-9107,C-23-2-852,Male,Face Wash,Health_and_beauty,91.49,5,22.873,480.323,22/2/2023,Cash
441-31-9694,C-23-2-355,Female,Charger,Electronic_accessories,33.91,5,8.477,178.027,21/2/2023,Cash
481-48-8982,C-23-2-517,Male,Bracelet,Fashion_accessories,98.69,10,49.345,1036.245,3/2/2023,Card
859-44-8258,C-23-2-138,Female,Wall Clock,Home_and_lifestyle,51.4,1,2.57,53.97,17/2/2023,AYA Pay
869-33-9732,C-23-2-319,Female,Phone Case,Electronic_accessories,69.59,10,34.795,730.695,13/2/2023,AYA Pay
603-31-3219,C-23-2-206,Female,Wall Clock,Home_and_lifestyle,51.88,9,23.346,490.266,23/2/2023,Cash
432-17-7834,C-23-2-255,Female,Lip Balm,Health_and_beauty,94.92,7,33.222,697.662,11/2/2023,Wave Pay
547-63-1436,C-23-2-424,Male,Charger,Electronic_accessories,58.51,6,17.553,368.613,6/2/2023,CB Pay
281-25-7317,C-23-2-117,Female,Backpack,Sports_and_travel,17.78,3,2.667,56.007,10/2/2023,CB Pay
815-32-3673,C-23-2-601,Male,Earphones,Electronic_accessories,33.74,8,13.496,283.416,14/2/2023,Card
176-69-1791,C-23-2-581,Female,Coffee,Food_and_beverages,77.15,4,15.43,324.03,15/2/2023,CB Pay
140-59-5257,C-23-2-253,Female,Sunglasses,Fashion_accessories,34.26,4,6.852,143.892,7/2/2023,CB Pay
815-55-9084,C-23-2-383,Male,Backpack,Sports_and_travel,64.85,3,9.727,204.277,6/2/2023,KBZ Pay
917-10-7824,C-23-2-850,Male,Tea,Food_and_beverages,47.15,2,4.715,99.015,19/2/2023,KBZ Pay
632-85-8022,C-23-2-721,Female,Phone Case,Electronic_accessories,35.41,9,15.934,334.624,7/2/2023,Cash
773-66-7659,C-23-2-49,Male,Picture Frame,Home_and_lifestyle,23.12,1,1.156,24.276,14/2/2023,Cash
619-69-2208,C-23-2-555,Female,Cookies,Food_and_beverages,85.86,1,4.293,90.153,18/2/2023,AYA Pay
437-45-3757,C-23-2-782,Male,Sunglasses,Fashion_accessories,21.72,1,1.086,22.806,19/2/2023,Card
786-18-3420,C-23-2-416,Female,Charger,Electronic_accessories,62.33,5,15.582,327.232,18/2/2023,Card
836-26-5033,C-23-2-591,Male,Gym Towel,Sports_and_travel,22.65,1,1.133,23.783,15/2/2023,AYA Pay
306-33-9477,C-23-2-392,Female,Tea,Food_and_beverages,22.9,4,4.58,96.18,24/2/2023,AYA Pay
564-84-5058,C-23-2-573,Female,Tea,Food_and_beverages,82.29,4,16.458,345.618,26/2/2023,Card
702-87-6064,C-23-2-607,Male,Juice,Food_and_beverages,22.72,3,3.408,71.568,26/2/2023,AYA Pay
863-76-6340,C-23-2-400,Male,Picture Frame,Home_and_lifestyle,71.2,2,7.12,149.52,8/2/2023,Wave Pay
661-41-9874,C-23-2-247,Female,Bracelet,Fashion_accessories,56.14,10,28.07,589.47,5/2/2023,CB Pay
851-43-8413,C-23-2-324,Female,Hat,Fashion_accessories,10.17,3,1.526,32.036,23/2/2023,Wave Pay
566-65-3872,C-23-2-491,Female,Scarf,Fashion_accessories,12.95,1,0.647,13.597,18/2/2023,AYA Pay
809-26-9349,C-23-2-590,Male,Phone Case,Electronic_accessories,85.89,8,34.356,721.476,28/2/2023,Cash
983-23-9718,C-23-2-652,Male,Scarf,Fashion_accessories,92.39,7,32.337,679.067,15/2/2023,Wave Pay
203-29-5545,C-23-2-254,Female,Charger,Electronic_accessories,49.24,7,17.234,361.914,22/2/2023,KBZ Pay
838-49-7852,C-23-2-91,Female,Scarf,Fashion_accessories,67.41,8,26.964,566.244,12/2/2023,AYA Pay
220-41-9314,C-23-2-771,Female,Coffee,Food_and_beverages,26.14,2,2.614,54.894,28/2/2023,Cash
980-63-5254,C-23-2-788,Male,Scarf,Fashion_accessories,44.15,10,22.075,463.575,15/2/2023,CB Pay
299-77-1394,C-23-2-390,Male,Water Bottle,Sports_and_travel,56.58,6,16.974,356.454,18/2/2023,Wave Pay
817-66-1898,C-23-2-231,Male,Power Bank,Electronic_accessories,70.21,10,35.105,737.205,9/2/2023,Card
967-39-6358,C-23-2-143,Male,Body Lotion,Health_and_beauty,24.73,4,4.946,103.866,2/2/2023,Wave Pay
727-92-3000,C-23-2-995,Male,Juice,Food_and_beverages,31.68,3,4.752,99.792,5/2/2023,Card
251-84-7618,C-23-2-85,Female,Juice,Food_and_beverages,31.56,8,12.624,265.104,21/2/2023,Cash
550-55-9154,C-23-2-902,Male,Earphones,Electronic_accessories,18.78,4,3.756,78.876,14/2/2023,Card
335-66-4178,C-23-2-538,Female,Lip Balm,Health_and_beauty,98.59,5,24.648,517.598,16/2/2023,CB Pay
458-14-1490,C-23-2-512,Male,Backpack,Sports_and_travel,69.35,8,27.74,582.54,15/2/2023,CB Pay
880-65-5077,C-23-2-754,Female,Table Lamp,Home_and_lifestyle,70.75,8,28.3,594.3,18/2/2023,KBZ Pay
192-65-9173,C-23-2-654,Male,Cookies,Food_and_beverages,69.86,10,34.93,733.53,3/2/2023,Cash
205-14-7440,C-23-2-295,Male,Power Bank,Electronic_accessories,27.45,5,6.863,144.113,2/2/2023,Cash
457-81-1420,C-23-2-37,Male,Candles,Home_and_lifestyle,26.46,1,1.323,27.783,8/2/2023,Wave Pay
275-88-8397,C-23-2-717,Male,Face Wash,Health_and_beauty,29.87,10,14.935,313.635,21/2/2023,Wave Pay
413-82-8588,C-23-2-276,Female,Charger,Electronic_accessories,86.77,2,8.677,182.217,23/2/2023,KBZ Pay
546-26-5717,C-23-2-91,Female,Juice,Food_and_beverages,75.76,8,30.304,636.384,21/2/2023,KBZ Pay
576-81-7600,C-23-2-252,Male,Gym Towel,Sports_and_travel,13.76,9,6.192,130.032,25/2/2023,CB Pay
396-28-5549,C-23-2-599,Male,Hat,Fashion_accessories,55.24,7,19.334,406.014,4/2/2023,KBZ Pay
397-29-9712,C-23-2-297,Female,Coffee,Food_and_beverages,28.16,6,8.448,177.408,1/2/2023,CB Pay
765-13-7848,C-23-2-122,Female,Cushion,Home_and_lifestyle,89.62,2,8.962,188.202,14/2/2023,Card
600-66-4994,C-23-2-76,Female,Coffee,Food_and_beverages,80.75,5,20.188,423.938,23/2/2023,AYA Pay
900-69-5085,C-23-2-30,Female,Yoga Mat,Sports_and_travel,64.79,4,12.958,272.118,7/2/2023,KBZ Pay
881-70-7653,C-23-2-943,Male,Backpack,Sports_and_travel,75.68,8,30.272,635.712,5/2/2023,KBZ Pay
792-13-2654,C-23-2-543,Male,Table Lamp,Home_and_lifestyle,75.32,3,11.298,237.258,20/2/2023,KBZ Pay
930-51-2662,C-23-2-372,Male,Water Bottle,Sports_and_travel,40.52,2,4.052,85.092,21/2/2023,Wave Pay
945-45-5719,C-23-2-704,Female,Cookies,Food_and_beverages,40.5,7,14.175,297.675,12/2/2023,Cash
325-16-5709,C-23-2-984,Female,USB Cable,Electronic_accessories,87.98,9,39.591,831.411,22/2/2023,AYA Pay
769-72-5762,C-23-2-358,Female,Running Shoes,Sports_and_travel,75.63,9,34.033,714.703,14/2/2023,KBZ Pay
201-67-5003,C-23-2-398,Female,Water Bottle,Sports_and_travel,61.84,2,6.184,129.864,12/2/2023,AYA Pay
365-59-7557,C-23-2-634,Female,Bracelet,Fashion_accessories,77.38,7,27.083,568.743,19/2/2023,KBZ Pay
377-22-1745,C-23-2-102,Male,Lip Balm,Health_and_beauty,74.45,2,7.445,156.345,24/2/2023,AYA Pay
342-20-3794,C-23-2-106,Female,Water Bottle,Sports_and_travel,59.44,7,20.804,436.884,2/2/2023,CB Pay
367-40-2140,C-23-2-818,Female,Phone Case,Electronic_accessories,54.16,4,10.832,227.472,18/2/2023,KBZ Pay
619-73-5004,C-23-2-782,Female,Yoga Mat,Sports_and_travel,97.65,9,43.943,922.793,11/2/2023,Cash
755-86-4255,C-23-2-998,Male,Scarf,Fashion_accessories,84.14,2,8.414,176.694,11/2/2023,Cash
129-26-4624,C-23-2-613,Male,Phone Case,Electronic_accessories,58.14,2,5.814,122.094,7/2/2023,AYA Pay
859-65-3992,C-23-2-482,Female,Water Bottle,Sports_and_travel,90.83,1,4.542,95.372,3/2/2023,CB Pay
428-51-3559,C-23-2-755,Female,Hat,Fashion_accessories,18.6,5,4.65,97.65,15/2/2023,CB Pay
774-76-9908,C-23-2-580,Male,Gym Towel,Sports_and_travel,92.95,4,18.59,390.39,5/2/2023,Wave Pay
771-55-8991,C-23-2-33,Male,Phone Case,Electronic_accessories,49.46,8,19.784,415.464,18/2/2023,AYA Pay
241-64-9604,C-23-2-435,Female,Wall Clock,Home_and_lifestyle,17.43,8,6.972,146.412,8/2/2023,CB Pay
985-45-8003,C-23-2-46,Male,Backpack,Sports_and_travel,58.83,2,5.883,123.543,16/2/2023,Cash
101-47-7605,C-23-2-885,Female,Sunscreen,Health_and_beauty,32.18,3,4.827,101.367,17/2/2023,Card
383-36-3376,C-23-2-834,Female,Candles,Home_and_lifestyle,56.14,9,25.263,530.523,28/2/2023,Wave Pay
581-27-1069,C-23-2-399,Male,Body Lotion,Health_and_beauty,34.4,4,6.88,144.48,24/2/2023,CB Pay
410-99-6798,C-23-2-423,Female,Chips,Food_and_beverages,55.26,2,5.526,116.046,22/2/2023,CB Pay
964-66-3134,C-23-2-423,Male,Body Lotion,Health_and_beauty,73.41,7,25.694,539.564,10/2/2023,Wave Pay
935-80-1395,C-23-2-53,Male,Power Bank,Electronic_accessories,48.1,6,14.43,303.03,26/2/2023,CB Pay
327-98-7435,C-23-2-334,Female,Lip Balm,Health_and_beauty,45.05,1,2.252,47.302,25/2/2023,Card
572-12-1586,C-23-2-345,Female,Sunglasses,Fashion_accessories,83.33,5,20.832,437.482,18/2/2023,Cash
838-37-2475,C-23-2-946,Male,Shampoo,Health_and_beauty,59.7,2,5.97,125.37,10/2/2023,Wave Pay
444-23-2375,C-23-2-797,Male,Hat,Fashion_accessories,47.27,6,14.181,297.801,8/2/2023,Card
514-24-4435,C-23-2-160,Female,Juice,Food_and_beverages,49.72,3,7.458,156.618,22/2/2023,Wave Pay
940-67-1294,C-23-2-5,Male,Tea,Food_and_beverages,93.23,9,41.954,881.024,17/2/2023,Cash
182-28-3612,C-23-2-841,Female,Gym Towel,Sports_and_travel,16.64,7,5.824,122.304,7/2/2023,KBZ Pay
699-59-4984,C-23-2-473,Female,Juice,Food_and_beverages,18.99,4,3.798,79.758,19/2/2023,Cash
656-33-5180,C-23-2-184,Male,Water Bottle,Sports_and_travel,27.71,2,2.771,58.191,12/2/2023,AYA Pay
692-92-5582,C-23-1-1,Female,Shampoo,Health_and_beauty,54.84,3,8.226,172.746,22/1/2023,Wave Pay
351-62-0822,C-23-1-2,Female,Backpack,Sports_and_travel,14.48,4,2.896,60.816,24/1/2023,AYA Pay
529-56-3974,C-23-1-3,Male,Cushion,Home_and_lifestyle,25.51,4,5.102,107.142,11/1/2023,Card
299-46-1805,C-23-1-4,Female,Running Shoes,Sports_and_travel,93.72,6,28.116,590.436,15/1/2023,KBZ Pay
319-50-3348,C-23-1-5,Female,USB Cable,Electronic_accessories,40.3,2,4.03,84.63,27/1/2023,Cash
371-85-5789,C-23-1-6,Male,Candles,Home_and_lifestyle,87.98,3,13.197,277.137,3/1/2023,CB Pay
273-16-6619,C-23-1-7,Male,Charger,Electronic_accessories,33.2,2,3.32,69.72,4/1/2023,KBZ Pay
649-29-6775,C-23-1-8,Male,Table Lamp,Home_and_lifestyle,33.52,1,1.676,35.196,24/1/2023,Cash
145-94-9061,C-23-1-9,Female,Backpack,Sports_and_travel,88.36,5,22.09,463.89,7/1/2023,Card
871-79-8483,C-23-1-10,Male,Juice,Food_and_beverages,94.13,5,23.5325,494.1825,24/1/2023,Wave Pay
149-71-6266,C-23-1-11,Male,Candles,Home_and_lifestyle,78.07,9,35.1315,737.7615,26/1/2023,KBZ Pay
640-49-2076,C-23-1-12,Male,Picture Frame,Home_and_lifestyle,83.78,8,33.512,703.752,3/1/2023,Card
777-82-7220,C-23-1-13,Male,Gym Towel,Sports_and_travel,30.12,8,12.048,253.008,5/1/2023,AYA Pay
280-35-5823,C-23-1-14,Female,Sunglasses,Fashion_accessories,86.72,1,4.336,91.056,16/1/2023,Wave Pay
354-25-5821,C-23-1-15,Female,Cookies,Food_and_beverages,69.12,6,20.736,435.456,4/1/2023,KBZ Pay
132-32-9879,C-23-1-16,Female,Tea,Food_and_beverages,93.96,4,18.792,394.632,31/1/2023,Card
370-41-7321,C-23-1-17,Male,Earphones,Electronic_accessories,56.69,9,25.5105,535.7205,25/1/2023,AYA Pay
727-46-3608,C-23-1-18,Female,Face Wash,Health_and_beauty,20.01,9,9.0045,189.0945,12/1/2023,Wave Pay
669-54-1719,C-23-1-19,Male,Candles,Home_and_lifestyle,18.93,6,5.679,119.259,31/1/2023,KBZ Pay
616-24-2851,C-23-1-20,Female,Shampoo,Health_and_beauty,17.87,4,3.574,75.054,27/1/2023,CB Pay
242-55-6721,C-23-1-21,Male,Body Lotion,Health_and_beauty,16.16,2,1.616,33.936,5/1/2023,Wave Pay
347-34-2234,C-23-1-22,Female,Shampoo,Health_and_beauty,55.07,9,24.7815,520.4115,7/1/2023,Cash
853-23-2453,C-23-1-23,Male,Picture Frame,Home_and_lifestyle,75.74,4,15.148,318.108,9/1/2023,Cash
109-28-2512,C-23-1-24,Female,Water Bottle,Sports_and_travel,97.61,6,29.283,614.943,7/1/2023,CB Pay
510-95-6347,C-23-1-25,Female,USB Cable,Electronic_accessories,48.52,3,7.278,152.838,16/1/2023,Card
847-38-7188,C-23-1-26,Female,Charger,Electronic_accessories,96.68,3,14.502,304.542,5/1/2023,Cash
318-68-5053,C-23-1-27,Female,Chips,Food_and_beverages,76.99,6,23.097,485.037,9/1/2023,KBZ Pay
152-08-9985,C-23-1-28,Male,Wall Clock,Home_and_lifestyle,64.36,9,28.962,608.202,27/1/2023,Card
766-85-7061,C-23-1-29,Male,Bracelet,Fashion_accessories,87.87,10,43.935,922.635,24/1/2023,Wave Pay
733-01-9107,C-23-1-30,Male,Sunglasses,Fashion_accessories,82.7,6,24.81,521.01,15/1/2023,Card
716-39-1409,C-23-1-31,Male,Sunscreen,Health_and_beauty,30.35,7,10.6225,223.0725,5/1/2023,KBZ Pay
479-26-8945,C-23-1-32,Female,Tea,Food_and_beverages,16.49,2,1.649,34.629,10/1/2023,CB Pay
227-78-1148,C-23-1-33,Female,Sunscreen,Health_and_beauty,72.84,7,25.494,535.374,11/1/2023,KBZ Pay
291-32-1427,C-23-1-34,Male,Cookies,Food_and_beverages,21.94,5,5.485,115.185,4/1/2023,KBZ Pay
659-65-8956,C-23-1-35,Male,Tea,Food_and_beverages,51.36,1,2.568,53.928,28/1/2023,CB Pay
378-24-2715,C-23-1-36,Male,Body Lotion,Health_and_beauty,53.44,2,5.344,112.224,30/1/2023,Card
219-22-9386,C-23-1-37,Male,Coffee,Food_and_beverages,99.96,9,44.982,944.622,20/1/2023,Card
268-27-6179,C-23-1-38,Female,Shampoo,Health_and_beauty,56.47,8,22.588,474.348,16/1/2023,Card
549-84-7482,C-23-1-39,Female,Body Lotion,Health_and_beauty,90.28,9,40.626,853.146,11/1/2023,AYA Pay
191-10-6171,C-23-1-40,Female,Backpack,Sports_and_travel,39.62,7,13.867,291.207,19/1/2023,AYA Pay
695-51-0018,C-23-1-41,Female,Hat,Fashion_accessories,34.84,4,6.968,146.328,11/1/2023,Wave Pay
590-83-4591,C-23-1-42,Male,Phone Case,Electronic_accessories,87.45,6,26.235,550.935,15/1/2023,CB Pay
241-72-9525,C-23-1-43,Male,Bracelet,Fashion_accessories,51.91,10,25.955,545.055,18/1/2023,AYA Pay
262-47-2794,C-23-1-44,Male,Cookies,Food_and_beverages,71.86,8,28.744,603.624,20/1/2023,AYA Pay
608-96-3517,C-23-1-45,Female,Sunglasses,Fashion_accessories,91.54,4,18.308,384.468,30/1/2023,Wave Pay
279-74-2924,C-23-1-46,Male,Power Bank,Electronic_accessories,72.17,1,3.6085,75.7785,24/1/2023,AYA Pay
307-85-2293,C-23-1-47,Male,Yoga Mat,Sports_and_travel,50.28,5,12.57,263.97,5/1/2023,Card
743-04-1105,C-23-1-48,Male,Chips,Food_and_beverages,97.22,9,43.749,918.729,14/1/2023,CB Pay
423-57-2993,C-23-1-49,Male,Picture Frame,Home_and_lifestyle,93.39,6,28.017,588.357,13/1/2023,Wave Pay
548-46-9322,C-23-1-50,Male,Cookies,Food_and_beverages,39.9,10,19.95,418.95,13/1/2023,Wave Pay
505-02-0892,C-23-1-51,Male,Lip Balm,Health_and_beauty,42.57,8,17.028,357.588,4/1/2023,Wave Pay
316-55-4634,C-23-1-52,Male,Earphones,Electronic_accessories,80.05,5,20.0125,420.2625,8/1/2023,Card
608-27-6295,C-23-1-53,Male,Running Shoes,Sports_and_travel,52.89,6,15.867,333.207,4/1/2023,AYA Pay
414-12-7047,C-23-1-54,Male,Yoga Mat,Sports_and_travel,19.79,8,7.916,166.236,18/1/2023,Card
895-66-0685,C-23-1-55,Male,Yoga Mat,Sports_and_travel,18.08,3,2.712,56.952,22/1/2023,KBZ Pay
305-14-0245,C-23-1-56,Female,Hat,Fashion_accessories,94.49,8,37.796,793.716,31/1/2023,Card
732-04-5373,C-23-1-57,Male,Coffee,Food_and_beverages,46.47,4,9.294,195.174,13/1/2023,Card
284-34-9626,C-23-1-58,Female,Cookies,Food_and_beverages,77.04,3,11.556,242.676,27/1/2023,Card
437-58-8131,C-23-1-59,Female,Phone Case,Electronic_accessories,73.52,2,7.352,154.392,21/1/2023,Wave Pay
641-43-2399,C-23-1-60,Male,Face Wash,Health_and_beauty,25.55,4,5.11,107.31,9/1/2023,KBZ Pay
542-41-0513,C-23-1-61,Female,Power Bank,Electronic_accessories,57.49,4,11.498,241.458,1/1/2023,AYA Pay
875-46-5808,C-23-1-62,Male,Earphones,Electronic_accessories,25.9,10,12.95,271.95,16/1/2023,Cash
